,0,1,2
2762,person928_virus_1586.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 85, 21], [802, 31, 58, 17], [11, 31, 58, 17], [796, 8, 86, 21], [5, 8, 86, 21]]",text
2763,person982_bacteria_2909.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 85, 21], [1193, 31, 59, 21], [10, 31, 59, 21], [1188, 8, 39, 21], [5, 8, 39, 21]]",text
2764,person1081_virus_1793.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 85, 21], [882, 31, 25, 17], [11, 31, 25, 17], [876, 8, 65, 17], [5, 8, 65, 17]]",text
2765,IM-0517-0001.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 85, 21], [2750, 31, 73, 17], [11, 31, 73, 17], [2744, 8, 64, 21], [5, 8, 64, 21]]",text
2766,person38_bacteria_194.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 74, 21], [914, 31, 81, 17], [12, 31, 80, 17], [908, 8, 69, 17], [5, 8, 69, 17]]",text
2767,person1650_virus_2854.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 85, 21], [1026, 31, 58, 21], [11, 31, 58, 21], [1020, 8, 55, 17], [5, 8, 55, 17]]",text
2768,person423_virus_869.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 72, 21], [1290, 31, 60, 17], [11, 31, 60, 17], [1284, 8, 58, 21], [5, 8, 58, 21]]",text
2769,person1058_virus_1757.jpeg,"[[0, 143, 126, 17], [5, 98, 62, 17], [0, 68, 83, 21], [1282, 31, 44, 21], [11, 31, 44, 21], [1276, 8, 72, 17], [5, 8, 72, 17]]",text
2770,person1035_virus_1729.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 85, 21], [1154, 31, 38, 17], [11, 31, 38, 17], [1148, 8, 57, 17], [5, 8, 57, 17]]",text
2771,person335_virus_690.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 74, 21], [1250, 31, 89, 21], [11, 31, 89, 21], [1244, 8, 60, 17], [5, 8, 60, 17]]",text
2772,person670_bacteria_2563.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 85, 21], [898, 31, 83, 17], [11, 31, 83, 17], [892, 8, 100, 21], [5, 8, 96, 21]]",text
2773,NORMAL2-IM-0566-0001.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 63, 21], [1514, 31, 79, 21], [11, 31, 79, 21], [1508, 8, 71, 17], [5, 8, 71, 17]]",text
2774,person1723_bacteria_4548.jpeg,"[[0, 143, 126, 17], [5, 98, 58, 17], [0, 68, 85, 21], [362, 31, 45, 17], [10, 31, 45, 17], [357, 8, 55, 17], [5, 8, 55, 17]]",text
2775,person1312_bacteria_3317.jpeg,"[[6, 143, 120, 17], [5, 98, 58, 17], [0, 68, 74, 21], [1530, 31, 52, 21], [11, 31, 52, 21], [1524, 8, 57, 21], [5, 8, 57, 21]]",text
2776,NORMAL2-IM-1247-0001.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 85, 21], [1222, 31, 55, 21], [11, 31, 55, 21], [1216, 8, 45, 21], [5, 8, 45, 21]]",text
2777,IM-0217-0001.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 74, 21], [1560, 31, 31, 17], [11, 31, 31, 17], [1554, 8, 43, 17], [5, 8, 43, 17]]",text
2778,person136_bacteria_652.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 74, 21], [826, 31, 85, 17], [11, 31, 85, 17], [820, 8, 62, 17], [5, 8, 62, 17]]",text
2779,person372_bacteria_1705.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 74, 21], [914, 31, 81, 17], [11, 31, 81, 17], [909, 8, 50, 17], [6, 8, 50, 17]]",text
2780,NORMAL2-IM-0680-0001.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 74, 21], [1497, 31, 45, 17], [10, 31, 45, 17], [1492, 8, 53, 17], [5, 8, 53, 17]]",text
2781,NORMAL2-IM-0635-0001.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 85, 21], [1306, 31, 89, 21], [11, 31, 89, 21], [1299, 8, 84, 17], [0, 8, 88, 17]]",text
2782,person58_bacteria_277.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 74, 21], [1128, 31, 59, 17], [11, 31, 59, 17], [1122, 8, 41, 17], [5, 8, 41, 17]]",text
2783,IM-0544-0001.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 83, 21], [1448, 31, 46, 17], [11, 31, 46, 17], [1442, 8, 44, 17], [5, 8, 44, 17]]",text
2784,person378_virus_761.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 85, 21], [1338, 31, 48, 17], [11, 31, 48, 17], [1332, 8, 58, 17], [5, 8, 58, 17]]",text
2785,person1327_bacteria_3374.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 85, 21], [1354, 31, 94, 17], [12, 31, 92, 17], [1348, 8, 65, 21], [5, 8, 65, 21]]",text
2786,person1449_bacteria_3747.jpeg,"[[6, 143, 120, 17], [5, 98, 62, 17], [0, 68, 74, 21], [1498, 31, 46, 17], [11, 31, 46, 17], [1492, 8, 50, 21], [5, 8, 50, 21]]",text
2787,NORMAL2-IM-1357-0001.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 85, 21], [1505, 31, 40, 21], [10, 31, 40, 21], [1500, 8, 73, 17], [5, 8, 73, 17]]",text
2788,person1045_bacteria_2979.jpeg,"[[6, 143, 120, 17], [5, 98, 58, 17], [0, 68, 85, 21], [913, 31, 64, 17], [10, 31, 64, 17], [908, 8, 75, 17], [5, 8, 75, 17]]",text
2789,person411_bacteria_1826.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 85, 21], [1706, 31, 45, 17], [12, 31, 44, 17], [1700, 8, 61, 17], [5, 8, 61, 17]]",text
2790,person19_bacteria_59.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 85, 21], [930, 31, 57, 17], [11, 31, 57, 17], [923, 8, 38, 17], [0, 8, 42, 17]]",text
2791,person1377_bacteria_3512.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [52, 68, 22, 17], [0, 68, 45, 21], [1305, 31, 60, 21], [10, 31, 60, 21], [1300, 8, 90, 21], [5, 8, 90, 21]]",text
2792,person1303_bacteria_3267.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 74, 21], [576, 31, 50, 17], [10, 31, 50, 17], [571, 8, 42, 17], [5, 8, 42, 17]]",text
2793,person1141_virus_1886.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 74, 21], [1058, 31, 74, 17], [11, 31, 74, 17], [1052, 8, 55, 17], [5, 8, 55, 17]]",text
2794,person1400_bacteria_3554.jpeg,"[[6, 143, 120, 17], [5, 98, 62, 17], [0, 68, 74, 21], [1482, 31, 69, 17], [11, 31, 69, 17], [1476, 8, 52, 21], [5, 8, 52, 21]]",text
2795,person976_virus_1651.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 74, 21], [866, 31, 53, 17], [11, 31, 53, 17], [860, 8, 34, 17], [5, 8, 34, 17]]",text
2796,person1268_virus_2161.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 74, 21], [1114, 31, 36, 21], [11, 31, 36, 21], [1108, 8, 67, 21], [5, 8, 67, 21]]",text
2797,person1277_bacteria_3240.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 74, 21], [730, 31, 54, 17], [11, 31, 54, 17], [724, 8, 55, 17], [5, 8, 55, 17]]",text
2798,person1235_virus_2095.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 85, 21], [1122, 31, 39, 17], [11, 31, 39, 17], [1116, 8, 54, 17], [5, 8, 54, 17]]",text
2799,person1405_bacteria_3566.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 63, 21], [1298, 31, 68, 21], [11, 31, 68, 21], [1293, 8, 56, 21], [6, 8, 56, 21]]",text
2800,person1093_bacteria_3033.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 85, 21], [1114, 31, 66, 17], [11, 31, 66, 17], [1108, 8, 47, 21], [5, 8, 47, 21]]",text
2801,person30_bacteria_155.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 85, 21], [1034, 31, 46, 21], [11, 31, 46, 21], [1027, 8, 87, 17], [0, 8, 91, 17]]",text
2802,person543_bacteria_2283.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 85, 21], [674, 31, 46, 17], [11, 31, 46, 17], [669, 8, 87, 17], [6, 8, 87, 17]]",text
2803,NORMAL2-IM-0609-0001.jpeg,"[[5, 143, 119, 17], [5, 98, 62, 17], [0, 68, 85, 21], [1758, 31, 42, 17], [11, 31, 42, 17], [1752, 8, 64, 17], [5, 8, 64, 17]]",text
2804,NORMAL2-IM-1064-0001.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 74, 21], [1786, 31, 54, 21], [11, 31, 54, 21], [1780, 8, 53, 21], [5, 8, 53, 21]]",text
2805,person433_bacteria_1874.jpeg,"[[0, 143, 126, 17], [5, 98, 62, 17], [0, 68, 85, 21], [833, 31, 64, 17], [10, 31, 64, 17], [828, 8, 79, 17], [5, 8, 79, 17]]",text
2806,person99_virus_183.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 63, 21], [1320, 31, 69, 17], [11, 31, 69, 17], [1315, 8, 62, 21], [6, 8, 62, 21]]",text
2807,person255_bacteria_1162.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [52, 68, 22, 17], [0, 68, 45, 21], [826, 31, 60, 17], [11, 31, 60, 17], [820, 8, 56, 17], [5, 8, 56, 17]]",text
2808,person1015_virus_1702.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 74, 21], [1586, 31, 72, 17], [11, 31, 72, 17], [1580, 8, 66, 17], [5, 8, 66, 17]]",text
2809,person539_bacteria_2269.jpeg,"[[5, 143, 119, 17], [5, 98, 58, 17], [0, 68, 74, 21], [751, 31, 36, 17], [11, 31, 36, 17], [745, 8, 56, 21], [5, 8, 56, 21]]",text
2810,NORMAL2-IM-1335-0001.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [52, 68, 22, 17], [0, 68, 45, 21], [1356, 31, 68, 17], [11, 31, 68, 17], [1350, 8, 51, 17], [5, 8, 51, 17]]",text
2811,person112_virus_213.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 74, 21], [1652, 31, 84, 21], [11, 31, 84, 21], [1646, 8, 65, 21], [5, 8, 65, 21]]",text
2812,person437_virus_888.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 74, 21], [697, 31, 57, 17], [12, 31, 56, 17], [691, 8, 76, 17], [5, 8, 76, 17]]",text
2813,person1132_virus_1863.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 74, 21], [696, 31, 63, 17], [11, 31, 63, 17], [690, 8, 82, 21], [5, 8, 82, 21]]",text
2814,NORMAL2-IM-0843-0001.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 63, 21], [1614, 31, 64, 17], [11, 31, 64, 17], [1608, 8, 68, 21], [5, 8, 68, 21]]",text
2815,NORMAL2-IM-0354-0001.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 74, 21], [1376, 31, 55, 17], [11, 31, 55, 17], [1370, 8, 47, 21], [5, 8, 47, 21]]",text
2816,person1378_bacteria_3513.jpeg,"[[5, 143, 119, 17], [5, 98, 62, 17], [0, 68, 74, 21], [834, 31, 44, 21], [12, 31, 43, 21], [828, 8, 50, 21], [5, 8, 50, 21]]",text
2817,person553_bacteria_2316.jpeg,"[[6, 143, 120, 17], [5, 98, 58, 17], [0, 68, 74, 21], [994, 31, 72, 21], [11, 31, 72, 21], [987, 8, 73, 21], [0, 8, 77, 21]]",text
2818,person1594_bacteria_4182.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 74, 21], [1146, 31, 60, 17], [11, 31, 60, 17], [1140, 8, 35, 21], [5, 8, 35, 21]]",text
2819,person564_bacteria_2347.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 74, 21], [793, 31, 75, 17], [10, 31, 75, 17], [787, 8, 48, 17], [0, 8, 52, 17]]",text
2820,NORMAL2-IM-0820-0001.jpeg,"[[0, 143, 126, 17], [5, 98, 62, 17], [52, 68, 22, 17], [0, 68, 45, 21], [1526, 31, 42, 17], [11, 31, 42, 17], [1519, 8, 61, 17], [0, 8, 65, 17]]",text
2821,person413_virus_844.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 74, 21], [1186, 31, 50, 17], [11, 31, 50, 17], [1179, 8, 85, 17], [0, 8, 89, 17]]",text
2822,person870_bacteria_2792.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 74, 21], [938, 31, 47, 17], [11, 31, 47, 17], [932, 8, 77, 21], [5, 8, 77, 21]]",text
2823,NORMAL2-IM-0233-0001.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 85, 21], [1466, 31, 48, 17], [11, 31, 48, 17], [1460, 8, 57, 21], [5, 8, 57, 21]]",text
2824,person1582_bacteria_4137.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 85, 21], [1154, 31, 75, 21], [11, 31, 75, 21], [1148, 8, 76, 17], [5, 8, 76, 17]]",text
2825,person1056_virus_1755.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 85, 21], [1722, 31, 62, 17], [11, 31, 62, 17], [1716, 8, 46, 17], [5, 8, 46, 17]]",text
2826,person442_virus_902.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 74, 21], [882, 31, 51, 17], [11, 31, 51, 17], [876, 8, 39, 17], [5, 8, 39, 17]]",text
2827,IM-0501-0001-0001.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 85, 21], [1270, 31, 94, 21], [12, 31, 94, 21], [1264, 8, 72, 17], [5, 8, 72, 17]]",text
2828,person1077_bacteria_3017.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 74, 21], [954, 31, 72, 17], [11, 31, 72, 17], [947, 8, 46, 17], [0, 8, 50, 17]]",text
2829,person1355_bacteria_3452.jpeg,"[[0, 143, 126, 17], [5, 98, 62, 17], [0, 68, 74, 21], [706, 31, 94, 17], [11, 31, 124, 17], [700, 8, 64, 17], [5, 8, 64, 17]]",text
2830,person28_virus_62.jpeg,"[[0, 143, 126, 17], [5, 98, 58, 17], [0, 68, 74, 21], [1122, 31, 69, 21], [11, 31, 69, 21], [1116, 8, 61, 17], [5, 8, 61, 17]]",text
2831,person1640_virus_2839.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 74, 21], [1154, 31, 58, 17], [11, 31, 58, 17], [1148, 8, 58, 17], [5, 8, 58, 17]]",text
2832,IM-0236-0001.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 63, 21], [1348, 31, 48, 21], [12, 31, 47, 21], [1342, 8, 57, 21], [5, 8, 57, 21]]",text
2833,NORMAL2-IM-0454-0001.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 85, 21], [1556, 31, 61, 17], [11, 31, 61, 17], [1550, 8, 51, 17], [5, 8, 51, 17]]",text
2834,NORMAL2-IM-0851-0001-0002.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 74, 21], [1687, 31, 79, 17], [10, 31, 79, 17], [1682, 8, 69, 21], [5, 8, 69, 21]]",text
2835,person309_bacteria_1447.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 85, 21], [986, 31, 66, 17], [11, 31, 66, 17], [980, 8, 75, 17], [5, 8, 75, 17]]",text
2836,person499_bacteria_2104.jpeg,"[[0, 143, 126, 17], [5, 98, 62, 17], [0, 68, 85, 21], [1186, 31, 48, 17], [11, 31, 48, 17], [1180, 8, 68, 17], [5, 8, 68, 17]]",text
2837,person23_bacteria_106.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 74, 21], [906, 31, 38, 21], [11, 31, 38, 21], [900, 8, 79, 17], [5, 8, 79, 17]]",text
2838,NORMAL2-IM-0830-0001.jpeg,"[[5, 143, 119, 17], [5, 98, 62, 17], [0, 68, 74, 21], [1291, 31, 74, 17], [10, 31, 74, 17], [1286, 8, 49, 17], [5, 8, 49, 17]]",text
2839,person1436_bacteria_3711.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 74, 21], [1290, 31, 84, 21], [11, 31, 84, 21], [1284, 8, 43, 21], [5, 8, 43, 21]]",text
2840,person278_bacteria_1309.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 72, 21], [1204, 31, 43, 17], [11, 31, 43, 17], [1199, 8, 59, 17], [6, 8, 59, 17]]",text
2841,person630_bacteria_2512.jpeg,"[[5, 143, 119, 17], [5, 98, 62, 17], [0, 68, 85, 21], [1016, 31, 78, 17], [11, 31, 78, 17], [1010, 8, 52, 17], [5, 8, 52, 17]]",text
2842,person529_bacteria_2229.jpeg,"[[0, 143, 126, 17], [5, 98, 58, 17], [0, 68, 74, 21], [842, 31, 69, 17], [11, 31, 69, 17], [836, 8, 31, 17], [5, 8, 31, 17]]",text
2843,person1046_virus_1742.jpeg,"[[5, 143, 119, 17], [5, 98, 58, 17], [0, 68, 74, 21], [1034, 31, 50, 17], [11, 31, 50, 17], [1028, 8, 40, 17], [5, 8, 40, 17]]",text
2844,person332_bacteria_1534.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 74, 21], [914, 31, 29, 17], [11, 31, 29, 17], [908, 8, 65, 17], [5, 8, 65, 17]]",text
2845,person1235_bacteria_3191.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 74, 21], [1138, 31, 57, 17], [11, 31, 57, 17], [1132, 8, 59, 17], [5, 8, 59, 17]]",text
2846,IM-0266-0001.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [52, 68, 22, 17], [0, 68, 45, 21], [1753, 31, 58, 17], [10, 31, 58, 17], [1749, 8, 99, 17], [6, 8, 99, 17]]",text
2847,person96_virus_178.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 74, 21], [1386, 31, 55, 21], [11, 31, 55, 21], [1380, 8, 56, 17], [5, 8, 56, 17]]",text
2848,person1625_bacteria_4290.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 74, 21], [946, 31, 57, 21], [11, 31, 57, 21], [940, 8, 66, 17], [5, 8, 66, 17]]",text
2849,person1176_bacteria_3123.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 85, 21], [970, 31, 71, 17], [11, 31, 71, 17], [965, 8, 35, 17], [6, 8, 35, 17]]",text
2850,NORMAL2-IM-0378-0001.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 85, 21], [1492, 31, 72, 17], [12, 31, 71, 17], [1486, 8, 71, 17], [5, 8, 71, 17]]",text
2851,person1710_bacteria_4526.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 74, 21], [356, 31, 81, 17], [12, 31, 80, 17], [350, 8, 55, 17], [5, 8, 55, 17]]",text
2852,person413_bacteria_1831.jpeg,"[[0, 143, 126, 17], [5, 98, 58, 17], [52, 68, 22, 17], [0, 68, 45, 21], [1034, 31, 57, 17], [11, 31, 57, 17], [1028, 8, 50, 17], [5, 8, 50, 17]]",text
2853,person255_bacteria_1188.jpeg,"[[0, 143, 124, 17], [5, 98, 62, 17], [0, 68, 74, 21], [1162, 31, 50, 17], [11, 31, 50, 17], [1155, 8, 69, 17], [0, 8, 73, 17]]",text
2854,person54_virus_109.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 74, 21], [1090, 31, 85, 17], [11, 31, 85, 17], [1084, 8, 53, 17], [5, 8, 53, 17]]",text
2855,IM-0754-0001.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [52, 68, 11, 17], [0, 68, 45, 21], [1687, 31, 47, 17], [10, 31, 47, 17], [1682, 8, 45, 17], [5, 8, 45, 17]]",text
2856,IM-0085-0001.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 85, 21], [1464, 31, 62, 17], [11, 31, 62, 17], [1457, 8, 47, 17], [0, 8, 51, 17]]",text
2857,person853_bacteria_2775.jpeg,"[[6, 143, 120, 17], [5, 98, 58, 17], [0, 68, 85, 21], [826, 31, 23, 17], [11, 31, 23, 17], [820, 8, 72, 17], [5, 8, 72, 17]]",text
2858,NORMAL2-IM-1440-0001.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 74, 21], [1537, 31, 64, 17], [10, 31, 64, 17], [1531, 8, 61, 17], [0, 8, 65, 17]]",text
2859,person492_bacteria_2085.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [52, 68, 22, 17], [0, 68, 45, 21], [1248, 31, 59, 17], [11, 31, 59, 17], [1241, 8, 47, 17], [0, 8, 51, 17]]",text
2860,NORMAL2-IM-0837-0001.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 74, 21], [1472, 31, 58, 21], [11, 31, 58, 21], [1466, 8, 36, 17], [5, 8, 36, 17]]",text
2861,NORMAL2-IM-1232-0001.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 63, 21], [1208, 31, 53, 21], [12, 31, 52, 21], [1202, 8, 72, 17], [5, 8, 72, 17]]",text
2862,NORMAL2-IM-1025-0001.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 72, 21], [1646, 31, 65, 17], [11, 31, 65, 17], [1641, 8, 59, 17], [6, 8, 59, 17]]",text
2863,person381_bacteria_1730.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 74, 21], [882, 31, 57, 17], [11, 31, 57, 17], [876, 8, 53, 17], [5, 8, 53, 17]]",text
2864,IM-0662-0001.jpeg,"[[0, 143, 126, 17], [5, 98, 58, 17], [0, 68, 74, 21], [1443, 31, 64, 17], [10, 31, 64, 17], [1438, 8, 88, 21], [5, 8, 88, 21]]",text
2865,person360_bacteria_1647.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 74, 21], [786, 31, 52, 17], [11, 31, 52, 17], [780, 8, 62, 17], [5, 8, 62, 17]]",text
2866,person750_bacteria_2653.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 72, 21], [913, 31, 35, 17], [10, 31, 35, 17], [908, 8, 44, 17], [5, 8, 44, 17]]",text
2867,person16_bacteria_54.jpeg,"[[0, 143, 126, 17], [5, 98, 58, 17], [0, 68, 85, 21], [1366, 31, 77, 17], [11, 31, 77, 17], [1360, 8, 69, 21], [5, 8, 69, 21]]",text
2868,NORMAL2-IM-1110-0001.jpeg,"[[6, 143, 120, 17], [5, 98, 58, 17], [0, 68, 74, 21], [1807, 31, 64, 17], [10, 31, 64, 17], [1802, 8, 69, 17], [5, 8, 69, 17]]",text
2869,person337_bacteria_1561.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 74, 21], [762, 31, 36, 17], [11, 31, 36, 17], [756, 8, 70, 17], [5, 8, 70, 17]]",text
2870,NORMAL2-IM-1018-0001.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 74, 21], [2600, 31, 47, 17], [11, 31, 47, 17], [2594, 8, 53, 17], [5, 8, 53, 17]]",text
2871,NORMAL2-IM-1345-0001.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [52, 68, 11, 17], [0, 68, 45, 21], [1370, 31, 36, 17], [11, 31, 36, 17], [1363, 8, 75, 21], [0, 8, 79, 21]]",text
2872,person328_bacteria_1515.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 85, 21], [1194, 31, 62, 17], [10, 31, 62, 17], [1189, 8, 46, 17], [5, 8, 46, 17]]",text
2873,person25_bacteria_115.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 74, 21], [1018, 31, 65, 17], [11, 31, 65, 17], [1011, 8, 53, 17], [0, 8, 57, 17]]",text
2874,person1538_bacteria_4021.jpeg,"[[0, 143, 126, 17], [5, 98, 62, 17], [0, 68, 61, 21], [1106, 31, 37, 17], [11, 31, 37, 17], [1100, 8, 69, 17], [5, 8, 69, 17]]",text
2875,person1124_bacteria_3065.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 74, 21], [1452, 31, 40, 17], [11, 31, 40, 17], [1446, 8, 62, 17], [5, 8, 62, 17]]",text
2876,NORMAL2-IM-0580-0001.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 85, 21], [1630, 31, 83, 21], [11, 31, 83, 21], [1624, 8, 67, 17], [5, 8, 67, 17]]",text
2877,person375_virus_758.jpeg,"[[5, 143, 119, 17], [5, 98, 58, 17], [0, 68, 74, 21], [1154, 31, 46, 21], [11, 31, 46, 21], [1147, 8, 58, 17], [0, 8, 62, 17]]",text
2878,person78_bacteria_386.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 85, 21], [650, 31, 31, 17], [11, 31, 31, 17], [644, 8, 64, 17], [5, 8, 64, 17]]",text
2879,person1744_bacteria_4583.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 72, 21], [1322, 31, 65, 17], [11, 31, 65, 17], [1316, 8, 51, 17], [5, 8, 51, 17]]",text
2880,NORMAL2-IM-0620-0001.jpeg,"[[0, 143, 126, 17], [5, 98, 58, 17], [0, 68, 74, 21], [1641, 31, 47, 21], [10, 31, 47, 21], [1636, 8, 49, 21], [5, 8, 49, 21]]",text
2881,person379_bacteria_1721.jpeg,"[[6, 143, 120, 17], [5, 98, 62, 17], [0, 68, 85, 21], [862, 31, 80, 17], [11, 31, 80, 17], [856, 8, 31, 17], [5, 8, 31, 17]]",text
2882,person600_bacteria_2458.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [52, 68, 22, 17], [0, 68, 45, 21], [922, 31, 69, 17], [11, 31, 69, 17], [916, 8, 44, 21], [5, 8, 44, 21]]",text
2883,NORMAL2-IM-1094-0001-0002.jpeg,"[[6, 143, 118, 17], [5, 98, 58, 17], [0, 68, 74, 21], [1581, 31, 62, 17], [12, 31, 62, 17], [1574, 8, 61, 21], [5, 8, 61, 21]]",text
2884,NORMAL2-IM-0555-0001.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 85, 21], [1208, 31, 42, 17], [11, 31, 42, 17], [1202, 8, 61, 21], [5, 8, 61, 21]]",text
2885,person1474_virus_2556.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 74, 21], [961, 31, 66, 21], [10, 31, 66, 21], [956, 8, 69, 17], [5, 8, 69, 17]]",text
